Time,Person 1,Person 2,Class1 ,Class2
38860,1761,1766,1A,1A
38860,1764,1792,1A,1A
38860,1766,1902,1A,2A
38860,1767,1783,1A,1A
38860,1772,1787,1A,1A
38860,1774,1802,1A,4B
38860,1779,1920,1B,1B
38860,1780,1833,3A,3A
38860,1782,1801,3A,3A
38860,1782,1916,3A,2A
38860,1783,1831,1A,4B
38860,1783,1892,1A,4B
38860,1809,1913,3A,2A
38860,1819,1831,4B,4B
38860,1821,1831,4B,4B
38860,1831,1866,4B,4B
38860,1833,1885,3A,4B
38860,1838,1909,3A,3A
38860,1847,1892,4B,4B
38860,1865,1880,4B,4B
38860,1880,1919,4B,2A
38860,1906,1917,2A,2A
38860,1913,1919,2A,2A
38880,1439,1480,5B,5B
38880,1453,1461,5A,5A
38880,1461,1501,5A,5A
38880,1503,1524,4A,4A
38880,1504,1548,4A,4A
38880,1532,1538,4A,4A
38880,1548,1705,4A,4A
38880,1551,1552,3B,3B
38880,1551,1707,3B,3B
38880,1551,1798,3B,1A
38880,1551,1801,3B,3A
38880,1552,1562,3B,3B
38880,1552,1685,3B,3B
38880,1555,1738,3B,3A
38880,1555,1800,3B,3A
38880,1558,1714,3B,3A
38880,1567,1580,3B,3B
38880,1574,1712,3B,3B
38880,1580,1594,3B,3B
38880,1580,1714,3B,3A
38880,1594,1723,3B,3A
38880,1604,1922,2A,2A
38880,1606,1809,2A,3A
38880,1609,1917,2A,2A
38880,1617,1641,2A,2A
38880,1630,1885,4B,4B
38880,1630,1917,4B,2A
38880,1643,1648,2A,2A
38880,1643,1782,2A,3A
38880,1643,1913,2A,2A
38880,1650,1706,Teachers,2B
38880,1661,1745,1B,Teachers
38880,1664,1688,1B,1B
38880,1666,1695,1B,1B
38880,1675,1688,1B,1B
38880,1681,1765,1B,1B
38880,1681,1912,1B,1B
38880,1682,1687,1B,1B
38880,1684,1779,1B,1B
38880,1687,1779,1B,1B
38880,1706,1851,2B,2B
38880,1707,1759,3B,1A
38880,1709,1746,Teachers,Teachers
38880,1712,1727,3B,3B
38880,1722,1738,3A,3A
38880,1722,1795,3A,3A
38880,1735,1748,3B,3A
38880,1752,1913,1A,2A
38880,1752,1916,1A,2A
38880,1757,1770,1A,1A
38880,1760,1770,1A,1A
38880,1764,1792,1A,1A
38880,1768,1859,1A,3A
38880,1772,1787,1A,1A
38880,1779,1920,1B,1B
38880,1780,1783,3A,1A
38880,1780,1801,3A,3A
38880,1798,1892,1A,4B
38880,1801,1820,3A,3A
38880,1805,1836,4B,4B
38880,1821,1831,4B,4B
38880,1821,1857,4B,4B
38880,1821,1895,4B,4B
38880,1831,1857,4B,4B
38880,1847,1892,4B,4B
38880,1866,1880,4B,4B
38880,1880,1888,4B,4B
38880,1906,1911,2A,2A
38880,1907,1911,2A,2A
38880,1913,1919,2A,2A
38900,1453,1461,5A,5A
38900,1503,1524,4A,4A
38900,1504,1548,4A,4A
38900,1525,1653,4A,Teachers
38900,1532,1538,4A,4A
38900,1551,1847,3B,4B
38900,1552,1562,3B,3B
38900,1552,1752,3B,1A
38900,1555,1738,3B,3A
38900,1555,1795,3B,3A
38900,1555,1796,3B,1A
38900,1555,1822,3B,3A
38900,1562,1752,3B,1A
38900,1567,1594,3B,3B
38900,1567,1714,3B,3A
38900,1567,1723,3B,3A
38900,1570,1735,3B,3B
38900,1579,1735,3B,3B
38900,1580,1714,3B,3A
38900,1594,1714,3B,3A
38900,1603,1617,2A,2A
38900,1603,1641,2A,2A
38900,1604,1643,2A,2A
38900,1604,1922,2A,2A
38900,1606,1809,2A,3A
38900,1609,1616,2A,2A
38900,1609,1917,2A,2A
38900,1613,1628,2A,2A
38900,1613,1735,2A,3B
38900,1616,1907,2A,2A
38900,1617,1787,2A,1A
38900,1625,1838,2A,3A
38900,1625,1909,2A,3A
38900,1630,1885,4B,4B
38900,1641,1727,2A,3B
38900,1643,1648,2A,2A
38900,1643,1922,2A,2A
38900,1663,1665,1B,1B
38900,1663,1698,1B,1B
38900,1666,1695,1B,1B
38900,1680,1688,1B,1B
38900,1681,1912,1B,1B
38900,1682,1687,1B,1B
38900,1682,1920,1B,1B
38900,1685,1752,3B,1A
38900,1685,1768,3B,1A
38900,1702,1889,2B,2B
38900,1711,1774,1A,1A
38900,1712,1727,3B,3B
38900,1714,1723,3A,3A
38900,1719,1723,3A,3A
38900,1719,1731,3A,3B
38900,1719,1782,3A,3A
38900,1722,1796,3A,1A
38900,1735,1748,3B,3A
38900,1738,1768,3A,1A
38900,1738,1859,3A,3A
38900,1741,1763,3A,3A
38900,1741,1857,3A,4B
38900,1745,1779,Teachers,1B
38900,1752,1768,1A,1A
38900,1757,1760,1A,1A
38900,1759,1761,1A,1A
38900,1759,1775,1A,1A
38900,1760,1770,1A,1A
38900,1761,1783,1A,1A
38900,1761,1913,1A,2A
38900,1764,1792,1A,1A
38900,1765,1908,1B,1B
38900,1772,1787,1A,1A
38900,1775,1865,1A,4B
38900,1779,1920,1B,1B
38900,1780,1801,3A,3A
38900,1782,1843,3A,3A
38900,1783,1888,1A,4B
38900,1787,1865,1A,4B
38900,1795,1800,3A,3A
38900,1802,1880,4B,4B
38900,1802,1888,4B,4B
38900,1805,1836,4B,4B
38900,1805,1847,4B,4B
38900,1805,1892,4B,4B
38900,1807,1835,4B,4B
38900,1819,1821,4B,4B
38900,1819,1857,4B,4B
38900,1819,1895,4B,4B
38900,1821,1831,4B,4B
38900,1821,1895,4B,4B
38900,1831,1895,4B,4B
38900,1838,1909,3A,3A
38900,1847,1892,4B,4B
38900,1857,1895,4B,4B
38900,1865,1880,4B,4B
38900,1880,1888,4B,4B
38920,1453,1461,5A,5A
38920,1503,1815,4A,4A
38920,1504,1548,4A,4A
38920,1525,1653,4A,Teachers
38920,1532,1538,4A,4A
38920,1551,1822,3B,3A
38920,1551,1906,3B,2A
38920,1552,1562,3B,3B
38920,1552,1720,3B,3A
38920,1552,1782,3B,3A
38920,1567,1594,3B,3B
38920,1570,1738,3B,3A
38920,1570,1907,3B,2A
38920,1579,1613,3B,2A
38920,1579,1919,3B,2A
38920,1594,1723,3B,3A
38920,1601,1892,4B,4B
38920,1603,1617,2A,2A
38920,1604,1643,2A,2A
38920,1604,1922,2A,2A
38920,1606,1741,2A,3A
38920,1606,1809,2A,3A
38920,1609,1917,2A,2A
38920,1613,1707,2A,3B
38920,1613,1917,2A,2A
38920,1617,1641,2A,2A
38920,1625,1737,2A,3A
38920,1625,1885,2A,4B
38920,1625,1913,2A,2A
38920,1628,1752,2A,1A
38920,1632,1847,4B,4B
38920,1632,1866,4B,4B
38920,1643,1922,2A,2A
38920,1663,1665,1B,1B
38920,1666,1695,1B,1B
38920,1681,1912,1B,1B
38920,1684,1779,1B,1B
38920,1702,1889,2B,2B
38920,1706,1851,2B,2B
38920,1712,1727,3B,3B
38920,1714,1723,3A,3A
38920,1730,1815,4A,4A
38920,1738,1800,3A,3A
38920,1741,1809,3A,3A
38920,1752,1821,1A,4B
38920,1760,1770,1A,1A
38920,1761,1783,1A,1A
38920,1764,1792,1A,1A
38920,1768,1796,1A,1A
38920,1768,1800,1A,3A
38920,1772,1787,1A,1A
38920,1779,1920,1B,1B
38920,1802,1836,4B,4B
38920,1802,1888,4B,4B
38920,1807,1835,4B,4B
38920,1819,1895,4B,4B
38920,1821,1857,4B,4B
38920,1836,1866,4B,4B
38920,1847,1880,4B,4B
38920,1858,1890,2B,2B
38920,1865,1880,4B,4B
38920,1866,1888,4B,4B
38920,1906,1916,2A,2A
38940,1452,1522,5A,5A
38940,1453,1461,5A,5A
38940,1503,1730,4A,4A
38940,1504,1548,4A,4A
38940,1504,1705,4A,4A
38940,1525,1653,4A,Teachers
38940,1532,1538,4A,4A
38940,1548,1705,4A,4A
38940,1552,1562,3B,3B
38940,1552,1574,3B,3B
38940,1552,1685,3B,3B
38940,1552,1719,3B,3A
38940,1555,1722,3B,3A
38940,1555,1800,3B,3A
38940,1558,1562,3B,3B
38940,1558,1570,3B,3B
38940,1558,1594,3B,3B
38940,1558,1719,3B,3A
38940,1567,1714,3B,3A
38940,1567,1782,3B,3A
38940,1570,1574,3B,3B
38940,1574,1685,3B,3B
38940,1594,1719,3B,3A
38940,1601,1606,4B,2A
38940,1603,1641,2A,2A
38940,1604,1643,2A,2A
38940,1606,1809,2A,3A
38940,1616,1630,2A,4B
38940,1616,1711,2A,1A
38940,1630,1759,4B,1A
38940,1630,1885,4B,4B
38940,1632,1805,4B,4B
38940,1632,1831,4B,4B
38940,1664,1688,1B,1B
38940,1665,1684,1B,1B
38940,1665,1779,1B,1B
38940,1666,1695,1B,1B
38940,1680,1908,1B,1B
38940,1681,1912,1B,1B
38940,1682,1687,1B,1B
38940,1685,1822,3B,3A
38940,1685,1859,3B,3A
38940,1702,1889,2B,2B
38940,1706,1851,2B,2B
38940,1712,1727,3B,3B
38940,1714,1782,3A,3A
38940,1719,1720,3A,3A
38940,1732,1889,2B,2B
38940,1738,1906,3A,2A
38940,1741,1763,3A,3A
38940,1741,1805,3A,4B
38940,1743,1861,2B,2B
38940,1760,1770,1A,1A
38940,1763,1805,3A,4B
38940,1763,1913,3A,2A
38940,1764,1792,1A,1A
38940,1772,1787,1A,1A
38940,1779,1920,1B,1B
38940,1783,1819,1A,4B
38940,1802,1818,4B,4B
38940,1802,1819,4B,4B
38940,1802,1836,4B,4B
38940,1802,1865,4B,4B
38940,1819,1888,4B,4B
38940,1819,1895,4B,4B
38940,1838,1909,3A,3A
38940,1858,1890,2B,2B
38940,1902,1911,2A,2A
38940,1913,1919,2A,2A
38960,1453,1461,5A,5A
38960,1503,1730,4A,4A
38960,1504,1705,4A,4A
38960,1532,1538,4A,4A
38960,1548,1705,4A,4A
38960,1551,1761,3B,1A
38960,1552,1562,3B,3B
38960,1552,1707,3B,3B
38960,1555,1722,3B,3A
38960,1555,1800,3B,3A
38960,1558,1594,3B,3B
38960,1558,1738,3B,3A
38960,1558,1907,3B,2A
38960,1567,1714,3B,3A
38960,1567,1723,3B,3A
38960,1574,1796,3B,1A
38960,1594,1738,3B,3A
38960,1594,1907,3B,2A
38960,1603,1641,2A,2A
38960,1604,1922,2A,2A
38960,1606,1913,2A,2A
38960,1606,1919,2A,2A
38960,1609,1616,2A,2A
38960,1609,1774,2A,1A
38960,1616,1711,2A,1A
38960,1630,1821,4B,4B
38960,1632,1866,4B,4B
38960,1643,1922,2A,2A
38960,1656,1675,1B,1B
38960,1666,1695,1B,1B
38960,1681,1912,1B,1B
38960,1682,1687,1B,1B
38960,1682,1779,1B,1B
38960,1687,1779,1B,1B
38960,1707,1782,3B,3A
38960,1708,1861,2B,2B
38960,1712,1727,3B,3B
38960,1735,1748,3B,3A
38960,1738,1906,3A,2A
38960,1741,1763,3A,3A
38960,1741,1809,3A,3A
38960,1743,1861,2B,2B
38960,1748,1795,3A,3A
38960,1752,1783,1A,1A
38960,1757,1763,1A,3A
38960,1760,1770,1A,1A
38960,1761,1775,1A,1A
38960,1761,1783,1A,1A
38960,1763,1792,3A,1A
38960,1764,1792,1A,1A
38960,1767,1798,1A,1A
38960,1772,1787,1A,1A
38960,1774,1906,1A,2A
38960,1779,1920,1B,1B
38960,1780,1795,3A,3A
38960,1780,1801,3A,3A
38960,1809,1919,3A,2A
38960,1818,1857,4B,4B
38960,1819,1895,4B,4B
38960,1821,1831,4B,4B
38960,1822,1906,3A,2A
38960,1831,1857,4B,4B
38960,1838,1909,3A,3A
38960,1851,1890,2B,2B
38960,1906,1917,2A,2A
38960,1911,1922,2A,2A
38960,1913,1919,2A,2A
38980,1453,1461,5A,5A
38980,1503,1524,4A,4A
38980,1503,1730,4A,4A
38980,1504,1705,4A,4A
38980,1532,1538,4A,4A
38980,1548,1705,4A,4A
38980,1552,1562,3B,3B
38980,1552,1707,3B,3B
38980,1555,1719,3B,3A
38980,1555,1913,3B,2A
38980,1555,1919,3B,2A
38980,1558,1594,3B,3B
38980,1558,1907,3B,2A
38980,1567,1580,3B,3B
38980,1567,1714,3B,3A
38980,1567,1723,3B,3A
38980,1570,1574,3B,3B
38980,1570,1685,3B,3B
38980,1574,1685,3B,3B
38980,1574,1738,3B,3A
38980,1579,1748,3B,3A
38980,1579,1859,3B,3A
38980,1579,1916,3B,2A
38980,1594,1685,3B,3B
38980,1594,1907,3B,2A
38980,1601,1802,4B,4B
38980,1606,1902,2A,2A
38980,1609,1906,2A,2A
38980,1613,1712,2A,3B
38980,1625,1741,2A,3A
38980,1628,1865,2A,4B
38980,1630,1885,4B,4B
38980,1643,1922,2A,2A
38980,1663,1665,1B,1B
38980,1663,1745,1B,Teachers
38980,1664,1688,1B,1B
38980,1665,1920,1B,1B
38980,1681,1912,1B,1B
38980,1684,1779,1B,1B
38980,1685,1738,3B,3A
38980,1687,1779,1B,1B
38980,1687,1920,1B,1B
38980,1706,1743,2B,2B
38980,1711,1774,1A,1A
38980,1712,1722,3B,3A
38980,1712,1727,3B,3B
38980,1714,1723,3A,3A
38980,1719,1722,3A,3A
38980,1719,1795,3A,3A
38980,1719,1800,3A,3A
38980,1727,1766,3B,1A
38980,1727,1798,3B,1A
38980,1738,1768,3A,1A
38980,1743,1861,2B,2B
38980,1748,1796,3A,1A
38980,1748,1916,3A,2A
38980,1752,1821,1A,4B
38980,1757,1768,1A,1A
38980,1760,1770,1A,1A
38980,1761,1783,1A,1A
38980,1763,1809,3A,3A
38980,1764,1792,1A,1A
38980,1768,1907,1A,2A
38980,1772,1787,1A,1A
38980,1779,1920,1B,1B
38980,1782,1866,3A,4B
38980,1795,1919,3A,2A
38980,1805,1865,4B,4B
38980,1819,1831,4B,4B
38980,1819,1895,4B,4B
38980,1821,1866,4B,4B
38980,1821,1892,4B,4B
38980,1838,1909,3A,3A
38980,1857,1866,4B,4B
38980,1859,1916,3A,2A
38980,1866,1888,4B,4B
38980,1908,1912,1B,1B
38980,1913,1919,2A,2A
39000,1458,1516,5A,5A
39000,1503,1524,4A,4A
39000,1504,1705,4A,4A
39000,1532,1538,4A,4A
39000,1551,1759,3B,1A
39000,1551,1919,3B,2A
39000,1552,1562,3B,3B
39000,1552,1625,3B,2A
39000,1552,1720,3B,3A
39000,1552,1752,3B,1A
39000,1555,1722,3B,3A
39000,1555,1738,3B,3A
39000,1555,1795,3B,3A
39000,1564,1580,3B,3B
39000,1567,1579,3B,3B
39000,1567,1714,3B,3A
39000,1567,1719,3B,3A
39000,1567,1723,3B,3A
39000,1570,1748,3B,3A
39000,1574,1685,3B,3B
39000,1574,1722,3B,3A
39000,1574,1796,3B,1A
39000,1603,1617,2A,2A
39000,1603,1641,2A,2A
39000,1604,1643,2A,2A
39000,1604,1922,2A,2A
39000,1606,1625,2A,2A
39000,1606,1902,2A,2A
39000,1613,1632,2A,4B
39000,1616,1738,2A,3A
39000,1616,1906,2A,2A
39000,1616,1917,2A,2A
39000,1617,1641,2A,2A
39000,1630,1772,4B,1A
39000,1630,1885,4B,4B
39000,1632,1818,4B,4B
39000,1632,1857,4B,4B
39000,1632,1888,4B,4B
39000,1643,1648,2A,2A
39000,1643,1922,2A,2A
39000,1663,1665,1B,1B
39000,1664,1688,1B,1B
39000,1666,1695,1B,1B
39000,1681,1912,1B,1B
39000,1682,1687,1B,1B
39000,1684,1779,1B,1B
39000,1685,1796,3B,1A
39000,1687,1779,1B,1B
39000,1687,1920,1B,1B
39000,1688,1745,1B,Teachers
39000,1697,1912,1B,1B
39000,1702,1889,2B,2B
39000,1706,1743,2B,2B
39000,1706,1861,2B,2B
39000,1707,1752,3B,1A
39000,1708,1861,2B,2B
39000,1709,1746,Teachers,Teachers
39000,1712,1727,3B,3B
39000,1722,1738,3A,3A
39000,1732,1889,2B,2B
39000,1741,1763,3A,3A
39000,1743,1861,2B,2B
39000,1760,1770,1A,1A
39000,1761,1775,1A,1A
39000,1761,1783,1A,1A
39000,1761,1805,1A,4B
39000,1764,1792,1A,1A
39000,1765,1908,1B,1B
39000,1767,1798,1A,1A
39000,1775,1783,1A,1A
39000,1779,1920,1B,1B
39000,1802,1803,4B,4B
39000,1802,1805,4B,4B
39000,1803,1805,4B,4B
39000,1821,1831,4B,4B
39000,1831,1866,4B,4B
39000,1831,1888,4B,4B
39000,1852,1913,Teachers,2A
39000,1855,1883,2B,2B
39000,1906,1917,2A,2A
39020,1457,1522,5A,5A
39020,1502,1520,5A,5A
39020,1504,1653,4A,Teachers
39020,1504,1705,4A,4A
39020,1532,1538,4A,4A
39020,1551,1780,3B,3A
39020,1551,1801,3B,3A
39020,1555,1722,3B,3A
39020,1555,1809,3B,3A
39020,1562,1685,3B,3B
39020,1562,1833,3B,3A
39020,1564,1567,3B,3B
39020,1567,1714,3B,3A
39020,1567,1719,3B,3A
39020,1567,1723,3B,3A
39020,1570,1748,3B,3A
39020,1579,1822,3B,3A
39020,1594,1916,3B,2A
39020,1601,1818,4B,4B
39020,1601,1888,4B,4B
39020,1601,1895,4B,4B
39020,1603,1617,2A,2A
39020,1604,1648,2A,2A
39020,1604,1727,2A,3B
39020,1604,1922,2A,2A
39020,1609,1906,2A,2A
39020,1613,1628,2A,2A
39020,1616,1906,2A,2A
39020,1616,1917,2A,2A
39020,1630,1885,4B,4B
39020,1632,1821,4B,4B
39020,1643,1922,2A,2A
39020,1664,1688,1B,1B
39020,1666,1695,1B,1B
39020,1675,1680,1B,1B
39020,1681,1912,1B,1B
39020,1682,1695,1B,1B
39020,1697,1745,1B,Teachers
39020,1702,1889,2B,2B
39020,1707,1820,3B,3A
39020,1707,1895,3B,4B
39020,1708,1861,2B,2B
39020,1709,1746,Teachers,Teachers
39020,1709,1913,Teachers,2A
39020,1711,1774,1A,1A
39020,1712,1727,3B,3B
39020,1714,1822,3A,3A
39020,1719,1731,3A,3B
39020,1719,1843,3A,3A
39020,1722,1738,3A,3A
39020,1731,1843,3B,3A
39020,1732,1889,2B,2B
39020,1743,1861,2B,2B
39020,1760,1770,1A,1A
39020,1763,1809,3A,3A
39020,1764,1792,1A,1A
39020,1765,1908,1B,1B
39020,1766,1798,1A,1A
39020,1768,1770,1A,1A
39020,1772,1787,1A,1A
39020,1775,1783,1A,1A
39020,1779,1920,1B,1B
39020,1780,1801,3A,3A
39020,1780,1833,3A,3A
39020,1782,1843,3A,3A
39020,1795,1796,3A,1A
39020,1795,1800,3A,3A
39020,1802,1821,4B,4B
39020,1802,1866,4B,4B
39020,1821,1866,4B,4B
39020,1831,1888,4B,4B
39020,1847,1880,4B,4B
39020,1847,1892,4B,4B
39020,1847,1895,4B,4B
39020,1852,1913,Teachers,2A
39020,1855,1883,2B,2B
39020,1880,1892,4B,4B
39020,1880,1902,4B,2A
39020,1906,1916,2A,2A
39020,1907,1911,2A,2A
39040,1451,1520,5A,5A
39040,1479,1495,5A,5A
39040,1504,1548,4A,4A
39040,1504,1705,4A,4A
39040,1538,1815,4A,4A
39040,1552,1562,3B,3B
39040,1552,1574,3B,3B
39040,1552,1685,3B,3B
39040,1552,1796,3B,1A
39040,1555,1722,3B,3A
39040,1555,1800,3B,3A
39040,1562,1574,3B,3B
39040,1562,1796,3B,1A
39040,1567,1723,3B,3A
39040,1567,1782,3B,3A
39040,1567,1859,3B,3A
39040,1570,1735,3B,3B
39040,1574,1630,3B,4B
39040,1579,1764,3B,1A
39040,1579,1774,3B,1A
39040,1580,1859,3B,3A
39040,1601,1888,4B,4B
39040,1601,1895,4B,4B
39040,1603,1641,2A,2A
39040,1603,1922,2A,2A
39040,1606,1809,2A,3A
39040,1613,1649,2A,2A
39040,1613,1789,2A,1A
39040,1616,1916,2A,2A
39040,1616,1917,2A,2A
39040,1617,1641,2A,2A
39040,1625,1821,2A,4B
39040,1625,1919,2A,2A
39040,1628,1789,2A,1A
39040,1630,1885,4B,4B
39040,1632,1831,4B,4B
39040,1663,1665,1B,1B
39040,1664,1688,1B,1B
39040,1666,1695,1B,1B
39040,1681,1912,1B,1B
39040,1684,1779,1B,1B
39040,1685,1796,3B,1A
39040,1697,1745,1B,Teachers
39040,1702,1889,2B,2B
39040,1706,1743,2B,2B
39040,1706,1861,2B,2B
39040,1707,1907,3B,2A
39040,1707,1919,3B,2A
39040,1709,1746,Teachers,Teachers
39040,1711,1774,1A,1A
39040,1712,1727,3B,3B
39040,1713,1863,2B,2B
39040,1714,1723,3A,3A
39040,1719,1731,3A,3B
39040,1719,1782,3A,3A
39040,1719,1843,3A,3A
39040,1720,1780,3A,3A
39040,1722,1738,3A,3A
39040,1731,1843,3B,3A
39040,1732,1897,2B,2B
39040,1738,1800,3A,3A
39040,1748,1859,3A,3A
39040,1759,1801,1A,3A
39040,1760,1768,1A,1A
39040,1760,1770,1A,1A
39040,1761,1783,1A,1A
39040,1764,1792,1A,1A
39040,1765,1908,1B,1B
39040,1766,1798,1A,1A
39040,1768,1770,1A,1A
39040,1772,1787,1A,1A
39040,1775,1783,1A,1A
39040,1778,1787,1A,1A
39040,1779,1920,1B,1B
39040,1802,1821,4B,4B
39040,1802,1857,4B,4B
39040,1802,1866,4B,4B
39040,1803,1805,4B,4B
39040,1805,1836,4B,4B
39040,1818,1865,4B,4B
39040,1820,1907,3A,2A
39040,1821,1857,4B,4B
39040,1847,1892,4B,4B
39040,1852,1913,Teachers,2A
39040,1906,1916,2A,2A
39060,1451,1520,5A,5A
39060,1500,1546,4A,4A
39060,1503,1524,4A,4A
39060,1504,1705,4A,4A
39060,1528,1653,4A,Teachers
39060,1551,1780,3B,3A
39060,1552,1562,3B,3B
39060,1552,1796,3B,1A
39060,1562,1685,3B,3B
39060,1562,1796,3B,1A
39060,1567,1719,3B,3A
39060,1567,1723,3B,3A
39060,1567,1782,3B,3A
39060,1570,1594,3B,3B
39060,1579,1764,3B,1A
39060,1579,1792,3B,1A
39060,1580,1723,3B,3A
39060,1603,1643,2A,2A
39060,1604,1643,2A,2A
39060,1613,1752,2A,1A
39060,1617,1641,2A,2A
39060,1625,1763,2A,3A
39060,1625,1919,2A,2A
39060,1632,1895,4B,4B
39060,1632,1902,4B,2A
39060,1663,1665,1B,1B
39060,1664,1688,1B,1B
39060,1681,1912,1B,1B
39060,1684,1745,1B,Teachers
39060,1684,1779,1B,1B
39060,1685,1796,3B,1A
39060,1697,1745,1B,Teachers
39060,1697,1912,1B,1B
39060,1698,1745,1B,Teachers
39060,1702,1889,2B,2B
39060,1705,1797,4A,4A
39060,1705,1815,4A,4A
39060,1707,1820,3B,3A
39060,1708,1858,2B,2B
39060,1709,1746,Teachers,Teachers
39060,1709,1852,Teachers,Teachers
39060,1712,1727,3B,3B
39060,1714,1723,3A,3A
39060,1718,1855,2B,2B
39060,1718,1887,2B,2B
39060,1719,1720,3A,3A
39060,1719,1782,3A,3A
39060,1738,1800,3A,3A
39060,1741,1919,3A,2A
39060,1743,1887,2B,2B
39060,1748,1906,3A,2A
39060,1748,1917,3A,2A
39060,1752,1789,1A,1A
39060,1764,1792,1A,1A
39060,1765,1908,1B,1B
39060,1767,1798,1A,1A
39060,1768,1770,1A,1A
39060,1772,1787,1A,1A
39060,1775,1783,1A,1A
39060,1780,1833,3A,3A
39060,1787,1922,1A,2A
39060,1789,1902,1A,2A
39060,1797,1815,4A,4A
39060,1802,1805,4B,4B
39060,1803,1847,4B,4B
39060,1818,1821,4B,4B
39060,1821,1857,4B,4B
39060,1821,1888,4B,4B
39060,1822,1833,3A,3A
39060,1836,1865,4B,4B
39060,1855,1872,2B,2B
39060,1857,1888,4B,4B
39060,1859,1917,3A,2A
39060,1865,1892,4B,4B
39060,1865,1895,4B,4B
39060,1872,1890,2B,2B
39060,1906,1916,2A,2A
39060,1906,1917,2A,2A
39060,1916,1917,2A,2A
39080,1453,1461,5A,5A
39080,1457,1522,5A,5A
39080,1500,1525,4A,4A
39080,1525,1815,4A,4A
39080,1528,1549,4A,4A
39080,1551,1707,3B,3B
39080,1552,1796,3B,1A
39080,1555,1722,3B,3A
39080,1555,1800,3B,3A
39080,1555,1838,3B,3A
39080,1555,1859,3B,3A
39080,1562,1574,3B,3B
39080,1562,1685,3B,3B
39080,1567,1723,3B,3A
39080,1567,1782,3B,3A
39080,1579,1764,3B,1A
39080,1579,1792,3B,1A
39080,1579,1885,3B,4B
39080,1603,1648,2A,2A
39080,1606,1625,2A,2A
39080,1613,1789,2A,1A
39080,1625,1763,2A,3A
39080,1625,1902,2A,2A
39080,1625,1919,2A,2A
39080,1630,1885,4B,4B
39080,1632,1818,4B,4B
39080,1632,1880,4B,4B
39080,1664,1688,1B,1B
39080,1682,1687,1B,1B
39080,1684,1698,1B,1B
39080,1684,1779,1B,1B
39080,1685,1796,3B,1A
39080,1702,1889,2B,2B
39080,1705,1797,4A,4A
39080,1705,1815,4A,4A
39080,1706,1851,2B,2B
39080,1706,1861,2B,2B
39080,1707,1820,3B,3A
39080,1708,1858,2B,2B
39080,1709,1746,Teachers,Teachers
39080,1709,1852,Teachers,Teachers
39080,1711,1774,1A,1A
39080,1714,1723,3A,3A
39080,1718,1887,2B,2B
39080,1719,1720,3A,3A
39080,1722,1738,3A,3A
39080,1741,1763,3A,3A
39080,1743,1887,2B,2B
39080,1746,1852,Teachers,Teachers
39080,1764,1792,1A,1A
39080,1765,1908,1B,1B
39080,1768,1770,1A,1A
39080,1772,1778,1A,1A
39080,1772,1787,1A,1A
39080,1780,1885,3A,4B
39080,1789,1821,1A,4B
39080,1797,1815,4A,4A
39080,1800,1838,3A,3A
39080,1802,1821,4B,4B
39080,1818,1821,4B,4B
39080,1818,1880,4B,4B
39080,1819,1892,4B,4B
39080,1821,1857,4B,4B
39080,1851,1861,2B,2B
39080,1865,1888,4B,4B
39080,1865,1892,4B,4B
39080,1866,1892,4B,4B
39080,1888,1892,4B,4B
39080,1906,1916,2A,2A
39100,1504,1519,4A,4A
39100,1548,1653,4A,Teachers
39100,1551,1707,3B,3B
39100,1552,1562,3B,3B
39100,1552,1574,3B,3B
39100,1552,1796,3B,1A
39100,1555,1613,3B,2A
39100,1562,1574,3B,3B
39100,1567,1723,3B,3A
39100,1570,1748,3B,3A
39100,1574,1796,3B,1A
39100,1579,1764,3B,1A
39100,1579,1885,3B,4B
39100,1580,1723,3B,3A
39100,1601,1880,4B,4B
39100,1603,1604,2A,2A
39100,1606,1809,2A,3A
39100,1606,1902,2A,2A
39100,1609,1916,2A,2A
39100,1613,1649,2A,2A
39100,1613,1752,2A,1A
39100,1617,1641,2A,2A
39100,1617,1778,2A,1A
39100,1625,1913,2A,2A
39100,1630,1757,4B,1A
39100,1630,1885,4B,4B
39100,1632,1880,4B,4B
39100,1643,1648,2A,2A
39100,1650,1706,Teachers,2B
39100,1656,1674,1B,1B
39100,1656,1675,1B,1B
39100,1680,1745,1B,Teachers
39100,1681,1697,1B,1B
39100,1681,1765,1B,1B
39100,1682,1687,1B,1B
39100,1685,1796,3B,1A
39100,1697,1912,1B,1B
39100,1702,1889,2B,2B
39100,1706,1861,2B,2B
39100,1709,1746,Teachers,Teachers
39100,1709,1852,Teachers,Teachers
39100,1712,1727,3B,3B
39100,1713,1863,2B,2B
39100,1718,1855,2B,2B
39100,1718,1887,2B,2B
39100,1719,1720,3A,3A
39100,1719,1820,3A,3A
39100,1722,1738,3A,3A
39100,1722,1795,3A,3A
39100,1722,1859,3A,3A
39100,1735,1748,3B,3A
39100,1738,1800,3A,3A
39100,1738,1838,3A,3A
39100,1738,1909,3A,3A
39100,1743,1887,2B,2B
39100,1745,1765,Teachers,1B
39100,1745,1908,Teachers,1B
39100,1763,1902,3A,2A
39100,1763,1919,3A,2A
39100,1765,1908,1B,1B
39100,1766,1798,1A,1A
39100,1772,1787,1A,1A
39100,1779,1920,1B,1B
39100,1780,1833,3A,3A
39100,1795,1800,3A,3A
39100,1795,1838,3A,3A
39100,1795,1909,3A,3A
39100,1800,1859,3A,3A
